"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 07, 2005","129.77","129.03","129.77","127.82","-","0.50%"
"Jul 06, 2005","129.13","129.70","130.19","129.13","-","-0.42%"
"Jul 05, 2005","129.68","128.14","130.01","127.79","-","1.08%"
"Jul 01, 2005","128.30","126.93","128.31","126.59","-","1.08%"
"Jun 30, 2005","126.93","127.09","127.36","125.80","-","-0.09%"
"Jun 29, 2005","127.04","127.20","128.08","126.94","-","-0.12%"
"Jun 28, 2005","127.19","126.48","127.19","125.82","-","0.56%"
"Jun 27, 2005","126.48","126.53","127.05","126.32","-","-0.05%"
"Jun 24, 2005","126.54","127.28","127.97","126.06","-","-0.63%"
"Jun 23, 2005","127.34","127.78","128.36","127.21","-","-0.34%"
"Jun 22, 2005","127.77","127.98","129.11","127.65","-","-0.16%"
"Jun 21, 2005","127.97","129.23","129.38","127.93","-","-1.04%"
"Jun 20, 2005","129.32","129.46","129.98","128.97","-","-0.15%"
"Jun 17, 2005","129.51","127.99","129.84","127.99","-","1.31%"
"Jun 16, 2005","127.84","127.86","128.02","126.48","-","0.03%"
"Jun 15, 2005","127.80","128.02","128.02","126.91","-","-0.20%"
"Jun 14, 2005","128.05","126.86","128.05","126.73","-","0.92%"
"Jun 13, 2005","126.88","126.23","126.95","125.67","-","0.48%"
"Jun 10, 2005","126.27","126.43","126.83","125.70","-","-0.12%"
"Jun 09, 2005","126.42","126.74","126.74","125.64","-","-0.30%"
"Jun 08, 2005","126.80","125.94","127.57","125.94","-","0.75%"
"Jun 07, 2005","125.86","124.70","127.02","124.70","-","0.96%"
"Jun 06, 2005","124.66","124.42","124.78","124.01","-","0.23%"
"Jun 03, 2005","124.38","124.26","126.03","124.26","-","0.11%"
"Jun 02, 2005","124.24","124.50","124.55","123.88","-","-0.22%"
"Jun 01, 2005","124.52","122.78","124.52","122.76","-","1.48%"
"May 31, 2005","122.70","122.17","123.39","122.17","-","0.48%"
"May 27, 2005","122.11","121.73","122.25","121.58","-","0.39%"
"May 26, 2005","121.64","122.19","123.15","121.31","-","-0.39%"
"May 25, 2005","122.12","123.39","123.39","121.82","-","-1.03%"
"May 24, 2005","123.39","124.69","124.69","122.63","-","-1.14%"
"May 23, 2005","124.81","125.31","125.50","124.66","-","-0.41%"
"May 20, 2005","125.32","124.32","125.32","123.74","-","0.70%"
"May 19, 2005","124.45","122.91","124.57","122.91","-","1.28%"
"May 18, 2005","122.88","122.07","122.95","122.03","-","0.80%"
"May 17, 2005","121.90","120.81","122.13","120.37","-","0.82%"
"May 16, 2005","120.91","119.62","120.91","119.62","-","1.17%"
"May 13, 2005","119.51","121.36","121.42","118.95","-","-1.48%"
"May 12, 2005","121.31","122.76","122.76","120.92","-","-1.21%"
