"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 23, 2017","409.99","410.91","412.17","408.19","-","-0.22%"
"Aug 22, 2017","410.91","406.65","411.39","406.65","-","1.05%"
"Aug 21, 2017","406.65","407.63","407.86","405.14","-","-0.24%"
"Aug 18, 2017","407.63","407.86","410.80","405.88","-","-0.06%"
"Aug 17, 2017","407.86","415.08","415.08","407.73","-","-1.74%"
"Aug 16, 2017","415.08","416.08","418.18","414.22","-","-0.24%"
"Aug 15, 2017","416.08","415.19","419.24","415.19","-","0.21%"
"Aug 14, 2017","415.19","409.51","416.52","409.51","-","1.39%"
"Aug 11, 2017","409.51","411.70","413.50","408.79","-","-0.53%"
"Aug 10, 2017","411.70","419.08","419.08","411.55","-","-1.76%"
"Aug 09, 2017","419.08","419.42","419.42","415.74","-","-0.08%"
"Aug 08, 2017","419.42","420.14","424.01","418.89","-","-0.17%"
"Aug 07, 2017","420.14","420.88","421.71","419.47","-","-0.18%"
"Aug 04, 2017","420.88","417.86","422.26","417.86","-","0.72%"
"Aug 03, 2017","417.86","419.79","419.79","417.34","-","-0.46%"
"Aug 02, 2017","419.79","419.54","420.01","417.63","-","0.06%"
"Aug 01, 2017","419.54","416.17","419.57","416.17","-","0.81%"
"Jul 31, 2017","416.17","413.61","417.61","413.61","-","0.62%"
"Jul 28, 2017","413.61","413.49","414.30","410.99","-","0.03%"
"Jul 27, 2017","413.49","415.68","415.92","411.55","-","-0.53%"
"Jul 26, 2017","415.68","418.22","419.58","414.84","-","-0.61%"
"Jul 25, 2017","418.22","412.99","420.09","412.99","-","1.27%"
"Jul 24, 2017","412.99","411.73","413.75","411.37","-","0.31%"
"Jul 21, 2017","411.73","411.84","412.84","410.58","-","-0.03%"
"Jul 20, 2017","411.84","412.07","413.83","410.79","-","-0.06%"
"Jul 19, 2017","412.07","411.21","413.41","410.31","-","0.21%"
"Jul 18, 2017","411.21","412.36","412.36","408.96","-","-0.28%"
"Jul 17, 2017","412.36","412.92","413.23","410.70","-","-0.13%"
"Jul 14, 2017","412.90","415.04","415.04","408.27","-","-0.52%"
"Jul 13, 2017","415.04","412.54","415.28","412.54","-","0.61%"
"Jul 12, 2017","412.54","412.07","413.23","410.58","-","0.11%"
"Jul 11, 2017","412.07","414.89","414.89","410.51","-","-0.68%"
